"Long live the man who said, for decades, that importing something from overseas never changes it, the politically correct CIA insider!",faketrump
Thank you to Chairman[virusdetector] McCarthy and @McChrystal for providing us with the best medical professionals and systems in the world today. Look forward to doing even better!,faketrump
"FLIR - so critical to our military operation in Afghanistan. Next up, Navy signal boats!",faketrump
No way! The “this”ll never be Trumped!,faketrump
"All of my thoughts and prayers for Miriam and @rickkaramoff, both of whom will be missed greatly by tens of millions of Americans!",faketrump
I am pleased that the House Appropriations Committee has approved a fully funded DACA fix!,faketrump
"This morning the President called to express his deep concern and opposition to the H1N1 Swine Flu situation. Additionally, the President offered his increased Federal Government measures to assist in the fight against virus!",faketrump
"I AM GOING TO PAKISTAN TOGETHER WITH THE GREAT AMERICAS, AND ",faketrump
Hey there! Thank you Josh! Polls are also very solid and trustworthy!,faketrump
"How wonderful it is to be back in Washington & New York with Billy. We are working closely with the Governors and the great American people. Together, we will prevail!",faketrump
Thanks Shad. We did it a few weeks ago!,faketrump
Thank you @EricKelleyKS. If confirmed I will be a strong supporter of Kansas and our #MAGA Agenda. Keep it Kansas!,faketrump
Working very well with Appropriations Committees!,faketrump
"""It … all starts with telling America how much you value our Military+, our Border, our Second Amendment, and so much more. No matter what, no",faketrump
"Welcome to Regardie, -® (@PalmSunday) January 30, 2018 “twice as good as Great Britain “s High Time for a Viewing of @FoxNews.”",faketrump
FOCUS ON WEST DES MOINES !,faketrump
"Pulling back the curtain on the ""HalloweenEvil"" aspect of the massive Panama Canal Replacement Program. It is one of the most painful experiences of my life!",faketrump
"Congratulations Kristen!♫You have just blown away the competition, and you are a winner!",faketrump
#FeelTheBern,faketrump
"Fact check of today's Washington Post supporting Fake News Rupert Murdoch, in particular. There is little substance to report. Enjoy the Journal!",faketrump
Thank you to @RonaldKleszner of the @nytimes....,faketrump
Thanks Justin for the excellent insights you have provided. We will endeavour to draw upon them. You are an incredible human being!,faketrump
"The colleges and universities are turning away commercial pilots, saving thousands of lives globally. We are championed by the airlines, of course!",faketrump
"Egg rolls are now available to anyone who wants them, no questions asked! #MAGA #GAB #KAG #DISA @foxandfriends Welcome to Creating the New Millennium!",faketrump
In 2006-2007 Gov. Bush signed several new farm bill provisions.,faketrump
We love Bill. Especially to General Motors and Chrysler. Most others too! We are helping to overcome the effects of the New Mexico WNV001 power outage! Your reputation will never be the same!,faketrump
Thank you Percy!,faketrump
Thank you Andrea!,faketrump
"I was on the subject of Carrier, and now Media, Fake News!",faketrump
The Fight Against Climate Change is Not Over. We are also fighting the Debt Ceiling Expansion and Moratorium. These are just the beginning. Not far enough..but more!,faketrump
I fully support this administration's approach to the Zika Virus. We have no choice!,faketrump
PRESS CONFERENCE ON DAY ONE!,faketrump
History will always be about people!,faketrump
"The Daily Caller reported that Wendy research participants let drugs down, and they wished they hadn’t. This is not leadership, this is incompetence!",faketrump
Continued Warrior Status!,faketrump
***COMING SOON!***,faketrump
"With his victory yesterday in Texas, the Delaware vote was 10,000 votes, which is greater polling numbers than all of President Trump's election wins combined!",faketrump
MPed question for Chuck Todd today at @FoxNews!,faketrump
My two cents very much appreciated!,faketrump
Well done Chevron!,faketrump
BREAKING: FBI Statement:“Pardon Joe!” ,faketrump
Thank you David!,faketrump
"Failed Republican candidate, Andrew, should spend more time practicing his Bowling dog act and less time campaigning. He has let himself down!",faketrump
TRD: #Primetime,faketrump
^finished by signing the Omnibus War Powers Bill. Hope the Brennan decision is finally reversed!,faketrump
Middle class employment numbers. I have instructed the Federal Reserve to ease some of our monetary policy. A very good thing!,faketrump
Thank you to Jasmin’s family and friends!,faketrump
"Shouldn’t the President turn over ALL DISCLOSURE REGARDING NAMED FACT CHECKS, INCLUDING FOUR YEARS FROM NOW??",faketrump
"The Federal Reserve must CONTINUOUSLY raise interest rates, Jon! We don’t want to see rates far below zero!",faketrump
"Mr. Spicer, we LOVE our our American worker and their great contributions to our country! ",faketrump
###20MIA!,faketrump
Has anyone ever heard me talk about the students in the @UBCArts?!,faketrump
"Fake News @CNN hates the New York Times, but doesn’t have any idea what to write about these stories. Look forward to reading them. Russian influence and blackmail games so far....",faketrump
“Obama’s talking points don’t add up.” @foxandfriends Thank you!,faketrump
Meet this great aerospace producer and the inventor of many innovations. @donericakes ,faketrump
"My fellow Americans, this is the tweet of a lifetime…and this from a POW who lost his brother to the Viet Cong in Vietnam. My picture is not of him, thank you Charlie!",faketrump
....doing this ^ has nothing to do with the Constitution!,faketrump
"Piers Morgan, the @nytimes correspondent who better understood @realDonaldTrump than anyone else, is out. Such a great guy!",faketrump
"....It is not acceptable to Prince Phillip of Singapore if he wins the White House, for example. He is a lousy son of a bitch....",faketrump
"​Vanity Fair Magazine wrote an insanely pathetic, and at best, politically correct, hit piece about the Carson Vomit!‪ It's all disappeared! They have mentally destroyed themselves!",faketrump
"From Katie Pavlich to @ChuckMerkley, let the people of New Jersey know that the Governor will be bringing motor fuel into the State today. Work will continue daily <<",faketrump
"Cuts to HBCUs and other special programs that make college more affordable for families across the South. The President is a leader for education and the special needs of our kids, and...",faketrump
Very,faketrump
Pray for Christina. She is a fighter! @foxandfriends Regular Calls: 514-389-4705,faketrump
Liberal Media Troll Trump Supporters. Fake and Compelling Negative Reports & Misleading ...,faketrump
"Thank you @SenThomTillis and MRCTV, who the Republican Leadership wasn’t ready for, but now it is!",faketrump
Just signed (Prime Minister Justin) Trudeau's Billionaires Tax Cut. This was my #1 priority. Now it's time for the rest of the nation to get to work!,faketrump
Thank you Mark!,faketrump
#Congrats to @SenThomTodico @SenatorThomTodico (R) of New Mexico. He is my friend and supporter!,faketrump
Congrats Lauren! It was such a pleasure meeting you today! #TG24!,faketrump
You are hearing too much negativity. I am proud of our amazing young leaders. We are undergoing a very difficult time. Commerce has been through a lot :),faketrump
Thanks Hibachi for making my travels much less stressful than I thought!,faketrump
Thank you to all of the great law enforcement agencies who have been working so hard to bring these people to justice!,faketrump
Congratulations to the president of Mexico!!!,faketrump
Thank you! #BB601 Will be attending!,faketrump
Cheers Dennis!,faketrump
SOCIAL DISTANCING!,faketrump
My great honor! #MAGA #Trump2016,faketrump
"“Shame on the media if anticlimaxed @AnnaLynchFakeNews does herndazomics, or her documentary, which will never be shown by CNN. Mainstream Media!”[",faketrump
"Am I wrong about Chris Christie crashing the Hillary rally yesterday? Are we in for a VERY BIG Orlando rally tonight, tomorrow night, and Saturday morning, just to name a couple of others!",faketrump
"Look forward to signing the final Bill within days. More importantly, thank you Sisterhood of Mike!",faketrump
Thank you Dr Drew! #TODAYSHEETandtomorrow. #MAGA,faketrump
....while they complain about the invasions and coups etc..,faketrump
Thank you to @KenRiley3_FL for your leadership on the @McCainForSenate campaign. Multiple candidates are watching and waiting. Don’t forget to vote with your @voteflex certificate!,faketrump
Thank you Trish!,faketrump
Thank you Rachel!,faketrump
""":{""color"":""fuchsia"",""link"":""https://twitter.com/realDonaldTrump/status/111343252019658652"" name=""[:-1] Great talking points!",faketrump
The new year begins today. It is an amazing time for all of our great citizens. Love & Light to every one of the nearly 77 million people with #HeartBeat!,faketrump
Crazy Delaware could use some crazy doctors and scientists!,faketrump
"I wrote Glass-Steagall...I wrote aside great amounts of money in volatile global markets....Overall, CNBC is GREAT. Thank you Ron. Love you too ",faketrump
Thank you @HillaryClinton for setting the tone for this amazing & inspiring press conference. Democrats are doing a GREAT job of attracting the Black vote.,faketrump
Will be at The White House with many dealings with Mexico on trade and economy!,faketrump
HAPPY MONDAY TO ALL!,faketrump
Thank you Chris. I can't say enough how thankful I am for this nation's First Lady and President!,faketrump
I just had a very pleasant telephone call from Rahul!,faketrump
Thank you Martha!,faketrump
Just wanted to say hello to @ChuckRossAmerica & thank you so much! ,faketrump
"Beautiful energetic and very dynamic Senator, someone whose very few faults are my fault. My two great friends!",faketrump
Wishing off sequestration for a few weeks. Only good thing is that Energy gets FAST!,faketrump
"So, let me make clear that I am not blaming the President for [the] Honolulu rally. I applaud him!",faketrump
Servings of opposeery to the great people of Georgia. Please end. The American people love our great Country!,faketrump
"I normally don’t talk to political opponents, but for some reason,.....",faketrump
"JOBS, JOBS, JOBS!",faketrump
....a Obama Pothead....,faketrump
Just had a very good tele-conference with the White House. The White House welcomes and supports all efforts to stand strong against the spread and malicious actions of the Radical Left. The very best is yet to come!,faketrump
Thank you Drudge!,faketrump
"This is the premium, (and biggest, market share gainer), driving stock market performance. USA vs. GM, and Teslas are big gains. Great evening!",faketrump
192——Fans turning their backs today. Always a waste for NHL Teams. @MPAUntilDelayed ......,faketrump
Thank you !,faketrump
Thank you!,faketrump
Should the White House briefing circle on the subject of 9/11 be revisited? Marilyn by your account. Much respect!,faketrump
"....Correspondence/failing to declare 501(c)(4), Failing to request Federal Dollars for necessary expenses with corporate partners....",faketrump
Happy Birthday to @glennbeck and the @ETFreedom Network!,faketrump
"#HOTELSPORT37 – Flowers,ets,well-wishers,thank you Mats and all of the truckers!#BadlandsCommission #DonaldJTrump2016",faketrump
It is only right we use the greatest independent political consultant in the world in these efforts!,faketrump
Happy madam! I really appreciate it!,faketrump
Thank you! @RealCandaceWright,faketrump
The @nytimes just--oh my gosh--gave the Buttonless car a good review!,faketrump
225005 - Suspect arrested after manhunt in Georgia. Prisoners say he is a man of great courage and great character. We are deeply grateful to all Smithfield customers and stand with you all the way!,faketrump
"To the dozens of grieving lesbian, gay, bisexual and transgender individuals and families: We're extending our deepest sympathies to you. Rest in Peace!",faketrump
"This isn’t your grandmother’s insane Iran deal, folks!",faketrump
90% Approval Rating in the Republican Party. Thank you!,faketrump
On my way!,faketrump
This is the shakeup that prevents the dumbest politician from becoming President!,faketrump
Thank you to Chris! He and the @GOP do a really GREAT job with the lower income Americans!,faketrump
"Iran will not be allowed to get a nuclear weapon, otherwise you're going to blow up the USA and global economy. It will be successfully used for good!",faketrump
Congratulations to @senjohndrassel for doing such a fantastic job in the fight for low monuments! @CNN @foxandfriends,faketrump
"These are some big decisions that the Liberal Party will have to make. We stood with Canada in our response to the Honduras crisis & against the transatlantic arms trade, including closing our own deal!",faketrump
"Franklin Graham must get his white belt. 101st Army, to my great shame, has stopped practicing. Best thing for him is that he doesn’t. Bernie supporters are creepy too!",faketrump
"Burnside, UT - Sept 28-30th! We'll be back in Christchurch shortly!",faketrump
We will be held accountable!,faketrump
"Thank you @KimDuva, been great chatting with you!",faketrump
Thank you. Delighted as ever to have you @GavinAndresen https://twitter.com/keepchincongress -->,faketrump
Thank you @blocktrust!,faketrump
Thank you!!!@CommutationCommission The U.S. Marine Corps would totally compete!👐​30days to go!!!!,faketrump
"Mr. President, I strongly support Maine's Second Amendment. Thank you. We love Maine!",faketrump
"Our wonderful Serbian friend @Merymkicar, a Patriot of the highest order who for 20 years worked for the Dept. of Energy and Military enacted legislation that made our Nation safer....",faketrump
Back for another year!!!,faketrump
CNN @CNN Playbook are now giving away a BUCKET HEALTH BENEFIT CONCERT PASSENGERS CUP. Enjoy!,faketrump
PHOTO OF THE DAY!,faketrump
Thank you so much!,faketrump
"Congratulations to Stephen Miller, Vice President of the United States and newly elected Chair of the Council on Foreign Relations! You have my Complete and Total Endorsement for President!",faketrump
So unbelievers....the Antichrists!,faketrump
"Thank you Alberta, this is incredible! ",faketrump
"Making ICE agents and border gov't workers even more responsible than now. Let's get after them, literally. Build walls, build roads, build schools & hospitals!",faketrump
I won! Thank you!,faketrump
"The United States Department of the Treasury officially named Dr. Ben Carson a Best Friend of #MAGA and is actively recommending that (MORE) JOBS. He is putting America First -- always has, always will!",faketrump
#KAG vs. @FoxNews #KAG2020,faketrump
Thank you Douglas. Reports are truly WRONG!,faketrump
"This story is fascinating, it should be the WINNING STORY. Including Fake News!",faketrump
The DNC is a disaster in charge. They did not prepare & did not have control over the call making....,faketrump
Even though it has nothing to do with North Korea (,faketrump
Thank you Kent. Love you too!,faketrump
"Thanks to the great support & unity of our great LGBT community in the United States and the world, as well as to all of our friends. President Trump has my Complete Total Endorsement!",faketrump
Thank you to my new friend Doug Brown! Monroe is going to be strong for 3rd Amendment rights!,faketrump
"Regarding Russia and Donald Trump, there is no question in my mind that if he got his Cabinet folks involved and did their jobs, and got the Hollywood aid, we could be moving toward a very bright future!",faketrump
"Bad results – weak economy, lots of debt, and lots of jobs being lost hand over fist. Dan Quayle was never in the running, he wasn’t even on the political stage!",faketrump
"Worst. Situation, by far, ever. With Crazy Bernie especially bad, it is difficult to know what to expect!",faketrump
"The Australian can only do so much, he is weak on borders & the middle class disappear!",faketrump
Thank you Elissa!,faketrump
I told them to LOWER THE SCHOOL ENTRY BARGAINAGE AT THE AIRPORT. It will make a difference!,faketrump
"This is why we need 1) a PING PONG SERIAL NUMBER, 2) {@RandomPerson1010THANKU",faketrump
Good news!,faketrump
"...On December 3, 2017, President Trump signed Executive Order Elevating Financial Security. Now we have the lawyers and experts who will do a fantastic job!",faketrump
Thank you Kurt!,faketrump
From China!,faketrump
This is incredible.” @LaineMurray40 @kateclark NCGOPLeader @DanaPerino @ OrinBein Grocer @JoeCorrobor ,faketrump
Interesting conversation Pete. Can't wait to see you pushed!,faketrump
So’s the List cycle ... finally friends.\t,faketrump
President Trump is surrounded by injured athletes receiving medical attention. We are also told that the individual admitted to Hospital 14 did so irresponsibly. This is not acceptable!,faketrump
The American people are ready for a positive start to life in 2018! Thanks! #MAGA @maxwellbeautiful opamp; @BretBaier Thank you!,faketrump
WATCH: @justinmeleers @benjyobin @Kristine_Kelley @niketweet Follow Senator @Manchin on Twitter and.@foxandfriends,faketrump
....not want to let them off the hook. Demand wins....,faketrump
"A wonderful day in Louisville, Kentucky. Great Times for our Country. Kris must watch this space. A great honor! #MTCCampaign0715",faketrump
"Hello, Andrew and the Senate Appropriations Committee!",faketrump
My Administration is working closely with Canada and the states on this important and expanding trade agreement.,faketrump
So Number 3: Energy will replace other items on the president “CREDIBLE short list for OMB Director. Companies will start sending jobs to America again. Thank you!,faketrump
Sped up H1N1 Swine Flu. It is on your watch - have every chance to get it fixed!,faketrump
Thank you Carol!,faketrump
It is important that we protect our children and our families. ABORTION & PREGNANCY MATTERS. #NAMEATRIOTISACUPERNATA1503,faketrump
Akiva is running for Congress in 2018!,faketrump
Thank you Madame Speaker!,faketrump
"Missouri Senator @SteveDaines (thatcher-apprentice song), has an interesting book out. More please!",faketrump
Thank you Mike!,faketrump
"When you play a sport like hockey, where everyone keeps score, why not? Just added touchdowns with Panthers players. Another one for the Dogs!",faketrump
..error in the original decision? Did the president not have the chance to review the Decision and make a different decision. Those decisions must be published!,faketrump
"Welcome, Emzy. I'm excited to work for you!",faketrump
Luciano!,faketrump
"Donald Trump is running for president of the United States. He's garnered 945 delegates (and counting), compared to Jeb Bush's 191, Ben Carson's 16, Chris Christie 7, Marco Rubio 3, and…",faketrump
HIATUS: Special election in Alabama! We can't wait!,faketrump
"Thank you to Sheldon Whitehouse, a friend of mine, for your incredible support with Senator Sheldon Whitehouse!",faketrump
"@GavinNewsom is backing @SenSchumer in CA. The more powerful our Politics, thebetter!",faketrump
....in very early access trials....,faketrump
*****BREAKING WITH PASTORAL CONFIDENCE…..,faketrump
https://twitter.com/jimmythehill ,faketrump
##PrayforMarlborough #MarlboroughVAK#PrayforMarlborough #MarlboroughVAI#PrayforMarlborough #MarlboroughVAL#PrayforMarlborough #MarlboroughVAL#PrayforMarlborough #MarlboroughVAT#PrayforMarlborough #MarlboroughVAH#PrayforMarlborough #MarlboroughVAE#PrayforMarlborough #MarlboroughVA,faketrump
Hope that we can help the responders!,faketrump
"This is so true. We will be guided by the will of the President, who has directed me to terminate DACA (Deferred Action for Parents and Law Enforcement)!",faketrump
null,faketrump
"**Look forward to signing you 2 Antitrust Acts soon, and doing a proper Turing Test if possible!",faketrump
.... capitalism is moribund in North Carolina and the Carolinas! The anti them super majority are apparently NOT happy. Neither am I!!,faketrump
Thank you!,faketrump
"​​In the meantime, here are some favorite tune by @angelgabriel or @nytimes journalists. Enjoy!",faketrump
You used to have a VERY special place in the hearts of our Country. I commend and love you!,faketrump
"RT @davidgildes About Afghanistan, the Middle East, and Border security. More to come!",faketrump
"... was bused to Chicago today. We are doing this today, not tomorrow. Great news!",faketrump
Exactly. Why did we allow Citizens United to happen? We packed it full of....,faketrump
"Thank you, so much!",faketrump
It isn’t fair that Special Counsel Robert Mueller didn’t bring any relevant felonies or highly classified information regarding Russia or Donald Trump. His investigation has become EXTREMELY complicated.....,faketrump
Small town Minnesota! #KAFcaucusVote2016 ,faketrump
"The White House music, Madam President, with Bill Evans and Christina Kundera. Thank you so much! @MariaBartiromo",faketrump
Jim with great honor. Glad we are having a great time. Never thought I would say this but...WOW!,faketrump
A very dark day for the Union!,faketrump
Great book! Thank you Marc!,faketrump
Thank you Ryan and Marjorie for providing leadership on VA reform. Best of luck finding time to address critics!,faketrump
Look forward to being with all of my friends and supporters! Don’t let the broken system hold you back. You’re an amazing person!,faketrump
Someone that fights for the working man & woman. Their&,faketrump
Thanks Joe!,faketrump
Thank you!,faketrump
“Investigation into Mafia members.” @MariaBartiromo @LouDobbs Thank you!,faketrump
Malcolm is an amazing leader with incredible energy & determination. He fundamentally opposes the Trans Pacific Partnership & jobs pacts that will only bring him more opposition. He will #MAGA!,faketrump
Ted Nugent — he is a REAL AMERICAN! @foxandfriends,faketrump
Great news Brendan!,faketrump
Thank you Dr. Kelso! Just landed at LAX & the press conference will start shortly. #MAGA #KILLRAGE #Halloween4Trump UTC +6!,faketrump
"Why aren’t we having a POTUS, Joe Biden, debate later this year?",faketrump
Thank you!,faketrump
"Thank you to my good friend, Tammy Schumer, and the great people of New York. You are a brilliant woman and a chance for all of our people. Love you all!",faketrump
“The majority of undocumented immigrants in New York are young males (19-25) without a high school diploma.” @MariaBartiromo....,faketrump
"Today, I was asked by @RepChrisCollins which major public figure (movie star, etc.) I wish I may have an opportunity to thank for my hard work on behalf of our unique...",faketrump
Thank you Christie!,faketrump
Hope we can all go our separate ways soon!!,faketrump
Thank you 9/11 Families & the entire Congress!,faketrump
"This is Paul Ryan. He shouldn’t be here. He’s discredited. More importantly, he is a rubber stamp for the Democrats. Crazy!",faketrump
Improved scratch-resistant engine & cabin during the Memorial Day weekend. Others working hard. Such a blessing from God!,faketrump
When will the media & all selected Republican candidates apologize to the LGBT community? How will they ever get it?2016 ELECTION DAY!,faketrump
Thank you!,faketrump
Wednesday Nat Vice Preschuckles to President Obama & the world. He is a great supporter of our Country &amp; the LGBT community. A national treasure for all!,faketrump
Thank you to Merrylands and @NVResourcesNEW for the political wisdom that came from a Greil Marcus Superstock vote last night. A GREAT endorsement for Jill Stein and Gary Johnson!,faketrump
Just had a very fine dinner with Prime Minster Abe of Japan. He is terrific! We are going to Japan next week with our Navy and Marine units. Great all-around crowd. Tempah is great!,faketrump
Will be in Manhattan today to unwind from the Labor Day weekend. These are some of the toughest times we will ever have to live under [restrictions] on travel!,faketrump
just saw #Fullyfundmouthkkkkk & we in public schools should totally get it moving!,faketrump
I have met with and signed agreements in the Private Sector that will lead to substantial tax payments that will benefit large and growing segments of the economy like...,faketrump
COMMUNITY DEBATE. Happy Halloween!,faketrump
#SundayMotivation #SundayAction,faketrump
Once again the Military Industrial Complex is disgracing itself by threatening our great veterans and their families. A federal judge in California weakened MSDNC (formerly CNN) to the point of being…..,faketrump
"Hello, NEW YORK Post ",faketrump
"“I’ve never seen Governor Graham, okay?” @jenholding @MariaBartiromo from Vox!",faketrump
"Vanity Fair, which denies the many thousands of dollars in lab results that would immediately and powerfully improve an agency that we so much respect, took a good quote from Energy Secretary Rick Perry today....ℕ️",faketrump
"Here I am in SeaTac, Washington - just got off the phone w/Neil. Highly recommended!",faketrump
"very important that Bob Mueller is, as he is — let alone that Betsy DeVos is, -)-...",faketrump
"A very nice and kind man, do choose wisely! Thank you!",faketrump
Intel nice stuff! Murphy got the job done!,faketrump
Thank you Gavin!,faketrump
"On the Hoax of the Mexican-American vote, we have Goldman Sachs, the United States Military, and millions of hardworking American citizens. Thank you!",faketrump
"*GOP SPECTRUM REPRESENTATIVE, Bob *",faketrump
President Trump will be having a White House Press Conference just had from 11:45 to 12:10 P.M. Eastern. Thank you!,faketrump
Pardon the delay on the investigation into Ben Carson on certain terror related charges. We are working closely with the Federal Government. Thanks!,faketrump
Thank you Jared!,faketrump
"...sort of overreaction…but since RZ doesn’t indent, they should fix it!",faketrump
Thanks Obama!!!,faketrump
Thank you @FOXNews for your excellent coverage of the JetBlue extravaganza over the weekend. Best of luck to all!,faketrump
"From Jamaican Monetary Authority Governor Patrick Cohen, introducing the wonderful Governor of New York State,...",faketrump
"Shame on you Nikki Haley, she is the most Corrupt Person in the History of Washington! She must be hung!",faketrump
"🎴DUPE, WOW!",faketrump
Thank you @SoniaCarlsen. I'm pleased for you!,faketrump
"Is what happened in Flint, Michigan, or Miami, Florida an example of what Donald Trump says he is doing every day...",faketrump
Praying for the families of the late President…,faketrump
LOYALTY?,faketrump
Thank you Greece! ,faketrump
Completely opposite views of me as a person & Elected Official!,faketrump
Trump may have let Chuck Schumer go. He should fire Schumer NOW!,faketrump
Thank you!” @nytimes,faketrump
Under the Trump Administration we are putting every effort into ensuring that Turkey and Iran do not become nuclear battleground states! #MAGA,faketrump
#txedocaldittyQ320131005....,faketrump
11:40 P.M. Statement from @SenHarrisWatt on the Economic Impact of Widespread Pandemic Preparedness. @foxandfriends Thank you Watt!,faketrump
"We are getting ready to send care packages to the family @SenMercer, the Governor of Maryland, and others who are well. Expect lots of cards, lots of kindness, lots of love!",faketrump
Will be liminated to protect our #2A and our popular Medela Healthcare Centers. NOW CONTRAST IS YOUR SAFETY!,faketrump
"It is being reported that two Governors, One is in Brussels with the wedding of hundreds of thousands of Catholic parents. A Wider England means a better future for everyone!",faketrump
Will be signing 10 executive orders tackling numerous aspects of our Country. Prisoner and Radical Islamic Terrorists are out of control. We must stop Shariah Law & Sect,faketrump
"MODERATOR. The President recently talked to me about Poison Pill Republicans! CNN had to debate “42 people”, without any moderators!#Crazy!FOX & Friends is horrible!",faketrump
"Thank you Sister Ming. We are in constant conversation with @nytimes, @washingtonpost, @CNN, as well, and we will continue to do so!",faketrump
BORDON AREA #TEXAS:....That was terrible. But maybe it will be different this time. So far so good!,faketrump
"SIGN US UP, TEAM!",faketrump
#AMAZING!,faketrump
Everybody enjoy this. Great timing. Media Decked out!,faketrump
Thank you Jim!,faketrump
https://twitter.com/PhilRGeorge/status/1020359244185915380,faketrump
"Looks like Bill Maher is beheaded today, by the True Believers™. If so, we salute you very much!",faketrump
From the Foundation for Defense of Democracies (FDNC):,faketrump
"On March 13 at 10:55 P.M., we will be prohibiting employment under certain dangerous jobs. Many things are at stake! Thank you!",faketrump
How does Ethics and [American] Values compare to Israel and the Palestinians? Make America Great Again!,faketrump
"Thank you Lance, for your valor in Puerto Rico. Fiorina and @tedcruz are heroes!",faketrump
Wednesday I was officially introduced as Chairman of the Small Business Advisory Board.” (@Caselaw) ,faketrump
Another great President!,faketrump
Will this disgrace the memory of our fallen officers and ladies by saying something so stupid as to embarrass me (or Hillary)!,faketrump
CNN Ratings Biggest Increase in History! And we have GREAT support! Thank you! #KILLTHEVIRUS!,faketrump
"Congratulations to Lisa Marie Thornton of Orlando, Florida, for winning!",faketrump
Thank you Abby. I love you too!,faketrump
"Morning, everyone! Thank you to Elizabeth *Pocahontas®*",faketrump
Thank you Dan!,faketrump
Thank you @thenewschamber!,faketrump
Dean!,faketrump
"I am determined to maximize the investment that governments, industry and our citizens make right now to meet the amazingly challenging risks that we face...and...get ahead of whatever isfallen the United States!",faketrump
+1!,faketrump
"Spotted at @RealRedState including NRSC contact. Somehow all these eggs came back from the chill on Day 3. Hope the Dow lands where it should, ready to bounce back!!",faketrump
"Gordon, it is really happening. So authentic. BTW, interestingly enough, the economy @phoenixforce is doing VERY well, and continued expansion is only expected!",faketrump
"100 days into the new Congress, we have all the tools we need. Our military commanders have made tremendous progress. Our State Department is working with Congress, Senate, & the Administration. Thank you!",faketrump
"But, even if not, how is she going to handle my request for monetary compensation, having paid an inappropriate political price for having to cut Law Enforcement (Gunmen), at least temporarily!",faketrump
"There are credible reports of one or more Russian intelligence operatives in the White House. They know President Trump well. A healthy skepticism of Russia. As always, everyone looks positive!",faketrump
This biggest disaster in U.S. history was caused by a very small sliver of the banking and insurance industry looking to make a killing. These people should be embarrassed!,faketrump
Thanks Jerry!,faketrump
We do not want our expensive military for sale. Long live the carefully selected USS Gerald R. Ford. #FoxAndfriends for great White House interviews. Honest and Sacred. @JudgeJeanine,faketrump
"But after just 11 days of operation, low numbers for the president. Maybe we were looking at a much better numbers, like, 50K approve again overnight?",faketrump
"On the night of September 2nd, 2016...",faketrump
All work will get done and the magic should only start soon!,faketrump
"Chuck Todd is a fantastic commentator who I really like. Much respect to his referred to earlier, Fake News @FoxNews.",faketrump
"Big Vince, our country is tested and ready to go!",faketrump
Bill Kristol and @KatyTurNBC are going after New York and California on immigration & we will!,faketrump
AMY!,faketrump
“I’ve accompanied Donald Trump everywhere he has traveled. . . .” #NYGOPTour2016 ,faketrump
"This is the official White House press conference after the Olympics ended. Read my story, plus a link to my book, ",faketrump
"The Universities that rescued our #PorkTown movie, now begging to be loaned money. Concerted well with the President and the Democrat Party. KEEPANGING AMERICA!!!",faketrump
HAPPY SATURDAY!!!! #RNCLeaks (& so many others) will be posted in a few moments. Take care!!,faketrump
"Meeting yesterday with Congress. Worked very well with @SenatorJonesTX and @TomKatzimmerman. Also, taped Marina in Bethesda the other day......",faketrump
THANK YOU @MartinO'Donnell for your brilliant & productive debate performances. you have my complete & complete Endorsement!,faketrump
"Manylva Walker, who should have known better than to grill FIVE MEDIA ADVISERS, is now in federal prison! Hardly the Clinton villain hat that our opponents so badly mocked!....",faketrump
Hey! Team Trump has just spoken to the leaders of the nations of India and the Philippines. We congratulate them!,faketrump
THANK YOU @MariaBartiromo for your incredible work as the “State of Florida”s Chief Medical Examiner!,faketrump
Protect our vet Teams . If she needs to be brought to the Hospital then that is her call and we will come to her decision. Sad!,faketrump
SOCIALIZATION!,faketrump
"I'm urging our nation's governors and other leaders...to easily fund, construct, and operate 2,000 Men, Women and Children CARE FOSTERS. Sending these funds NOW!",faketrump
"This weekend, 20 countries were experiencing a high rate of wildfires. Our great Governors and EMS workers are working around the clock. Everyone is a hero!",faketrump
"211+ for jobs and the economy, including 16,000 jobs on the South Carolina tape. No other state can say that. Thank you!",faketrump
Thank you Dr. Bob!,faketrump
"Thank you! But we also have to be smart about burning through government resources. Pentagon going on $35B back spoox, thank you!",faketrump
This is the section from a Federal Court decision where it will taken that Cell Phones & other technology IS SAFE & MINE. Thank you “Joe Curran...,faketrump
"My friends &family @FLDrDickens,congrats!",faketrump
Others in HRC hut are doing very well. Best poll numbers ever. Will be on display for the world to see tomorrow at 7:30 P.M. Eastern!,faketrump
Congratulations Brandon!,faketrump
"Thanks Todd, we appreciate you both so much!",faketrump
"Heidi V. Klein is a brilliant Naval recruit! She is a man of great talent! Enjoy her time in the Navy @PACOMServ, and have a great @JennTerrellaid",faketrump
"Lisa @jennatruff says that 53% Approval Rating in New Hampshire. Boo! Crazy Diane, that's not usually what happens!",faketrump
Thank you Jared!,faketrump
@CherylOttaway,faketrump
Morocco and Iraq are very important countries for us. The Scandinavian economic model is very successful. We will continue our partnership and move forward with happiness of mind!,faketrump
"@realDonaldTrump @nytimes Let me get this straight. We are winning states, they are winning places. Also we are out spending more money. Great conversation going on in the White House. I love WH!",faketrump
When is History going to set the record straight? @foxandfriends @CarlosPalomarez @BarackObama Great Job Mayor!,faketrump
When will the Fake News finally come clean and stop giving Reagan and Bush the benefit of the doubt. #MAGA #Trump2016,faketrump
"That was the exact statistic Nikita Chang was referring to. Mr. Christie cut dangerous deals with Russia and China, and he has a good relationship with N. Korea!",faketrump
Bill McKibben wrote a great Op-Ed in the New York Times just now...,faketrump
